Date,Open,High,Low,Close,Vol
3/30/2010,50072000,50471000,50629000,50072000,59880
3/31/2010,49924000,50185000,50400000,49924000,52760
4/1/2010,50818000,50031000,50891000,49999000,53670
4/2/2010,51048000,51038000,51310000,50854000,43470
4/5/2010,51479000,51417000,51627000,51345000,44730
4/6/2010,51533000,51748000,52031000,51533000,68800
4/7/2010,51582000,51621000,51726000,51254000,51480
4/8/2010,51593000,51572000,51940000,51474000,55890
4/9/2010,51742000,51706000,51961000,51640000,63630
4/12/2010,51993000,52212000,52316000,51950000,54420
4/13/2010,51798000,52104000,52323000,51798000,53750
4/14/2010,51621000,51857000,51874000,51581000,45150
4/15/2010,52149000,52101000,52149000,51839000,53710
4/16/2010,52203000,52372000,52399000,52153000,63130
4/19/2010,51674000,52135000,52169000,51674000,61100
4/20/2010,51520000,51736000,51972000,51520000,58670
4/21/2010,51970000,51754000,52020000,51754000,56680
4/22/2010,52931000,52190000,53453000,52190000,79840
4/26/2010,53121000,53169000,53541000,53121000,69630
4/27/2010,53572000,53258000,53623000,53157000,57600
4/28/2010,53920000,53608000,53983000,53608000,60980
4/29/2010,54237000,54144000,54274000,54119000,74880
5/4/2010,54912000,54452000,55061000,54452000,89160
5/5/2010,54801000,54875000,55139000,54613000,86720
5/6/2010,54951000,54919000,55140000,54702000,81310
5/7/2010,54203000,54822000,54822000,53651000,112500
5/10/2010,53438000,54149000,54149000,53240000,82680
5/11/2010,53436000,53785000,53993000,53272000,69190
5/12/2010,51960000,52752000,52752000,51960000,69350
5/13/2010,51893000,52193000,52420000,51611000,60290
5/14/2010,52072000,52292000,52348000,51998000,45570
5/17/2010,51127000,52130000,52167000,50950000,55110
5/18/2010,50830000,51049000,51075000,50513000,45370
5/19/2010,49490000,50366000,50457000,49490000,60060
5/20/2010,50355000,48180000,50355000,48168000,59960
5/21/2010,48369000,48776000,49030000,48216000,61060
5/24/2010,48619000,48510000,48962000,47956000,44280
5/25/2010,48625000,48480000,49033000,48286000,43970
5/26/2010,49269000,49145000,49269000,48829000,41380
5/27/2010,49716000,49163000,49716000,48975000,41760
5/28/2010,51299000,50947000,51334000,50643000,58910
5/31/2010,50744000,51054000,51344000,50632000,44810
6/1/2010,50868000,50518000,50913000,50365000,37920
6/2/2010,51074000,50518000,51110000,50479000,40660
6/3/2010,51116000,51615000,51622000,51116000,51120
6/4/2010,51037000,51185000,51300000,50875000,52560
6/7/2010,49689000,49894000,50218000,49498000,52050
6/8/2010,49719000,49408000,49795000,49320000,38510
6/9/2010,49756000,50012000,50253000,49724000,34340
6/10/2010,50051000,49700000,50061000,49540000,33460
6/11/2010,50429000,50507000,50675000,50429000,44680
6/14/2010,50832000,50655000,50935000,50631000,46150
6/15/2010,50801000,50930000,51018000,50650000,48880
6/16/2010,51072000,51035000,51307000,51035000,51050
6/17/2010,51076000,51030000,51116000,50836000,53970
6/18/2010,51118000,51193000,51404000,50935000,63450
6/21/2010,51475000,51508000,51576000,51395000,48630
6/22/2010,51263000,51323000,51539000,51131000,78390
6/23/2010,51282000,51027000,51440000,50884000,49290
6/24/2010,51167000,51357000,51495000,51167000,53140
6/25/2010,50512000,50606000,50957000,50512000,52230
6/28/2010,50728000,50537000,50771000,50526000,48060
6/29/2010,51071000,50984000,51137000,50946000,46610
6/30/2010,50714000,50119000,50714000,50106000,59180
7/1/2010,50402000,50411000,50661000,50365000,47260
7/2/2010,50365000,50515000,50555000,50250000,42320
7/5/2010,50654000,50567000,50708000,50454000,39620
7/6/2010,50082000,50575000,50575000,50070000,52540
7/7/2010,49691000,50250000,50384000,49691000,46410
7/8/2010,49855000,50206000,50220000,49855000,42420
7/9/2010,49946000,49905000,50111000,49896000,30830
7/12/2010,49993000,49983000,50039000,49716000,36910
7/13/2010,50908000,50542000,50986000,50258000,47030
7/14/2010,50734000,51222000,51281000,50734000,53210
7/15/2010,50519000,50584000,50763000,50501000,42690
7/16/2010,50621000,50547000,50712000,50417000,46030
7/19/2010,50684000,50425000,50684000,50322000,43410
7/20/2010,50656000,50704000,50725000,50523000,47750
7/21/2010,50540000,50716000,50727000,50535000,50040
7/22/2010,50028000,50313000,50362000,50004000,50040
7/23/2010,50031000,50279000,50287000,49973000,39660
7/26/2010,49810000,50120000,50192000,49810000,42460
7/27/2010,49767000,49903000,50186000,49767000,43170
7/28/2010,49100000,49740000,49786000,49100000,46860
7/29/2010,49111000,48892000,49292000,48892000,37470
7/30/2010,49391000,49130000,49510000,49130000,46040
8/2/2010,49161000,49478000,49526000,49127000,37380
8/3/2010,49190000,49340000,49653000,49190000,42360
8/4/2010,48671000,49029000,49031000,48466000,41530
8/5/2010,48621000,48875000,48917000,48536000,37420
8/6/2010,48282000,48522000,48522000,48237000,36670
8/9/2010,47274000,48265000,48265000,47251000,43430
8/10/2010,46167000,46884000,46931000,45822000,57300
8/11/2010,46312000,46308000,46588000,45886000,40060
8/12/2010,44840000,45803000,45859000,44825000,49740
8/13/2010,45273000,44072000,45273000,44072000,45950
8/16/2010,46476000,45809000,46476000,45688000,42910
8/17/2010,46352000,46189000,46387000,45719000,36700
8/18/2010,45549000,46176000,46212000,45323000,37460
8/19/2010,45223000,45450000,45594000,45007000,31550
8/20/2010,45484000,45206000,45484000,44438000,34210
8/23/2010,44792000,45306000,45306000,44792000,24990
8/24/2010,43442000,44173000,44173000,43360000,47300
8/25/2010,42389000,42701000,42846000,42130000,51490
8/26/2010,42707000,42554000,42912000,42181000,39740
8/27/2010,42914000,42310000,43124000,42173000,34090
8/30/2010,44455000,43927000,44544000,43927000,34600
8/31/2010,45508000,44786000,45543000,44536000,55600
9/1/2010,45875000,45648000,45875000,45093000,47060
9/6/2010,46600000,46394000,46925000,46394000,57210
9/7/2010,46059000,46335000,46735000,45893000,52680
9/8/2010,45844000,45440000,45844000,45303000,56090
9/9/2010,46368000,46253000,46569000,45986000,47980
9/10/2010,45139000,46348000,46428000,45139000,53020
9/13/2010,44727000,44897000,45247000,44243000,46340
9/14/2010,44901000,45095000,45146000,44795000,37530
9/15/2010,44872000,44907000,45048000,44474000,38670
9/16/2010,44952000,44569000,45085000,44549000,38080
9/17/2010,45758000,45149000,45758000,45064000,49760
9/20/2010,45787000,46201000,46283000,45787000,55550
9/21/2010,45332000,45773000,45792000,45332000,57420
9/22/2010,45390000,45301000,45581000,45301000,33410
9/23/2010,45077000,45141000,45371000,44716000,52220
9/24/2010,44971000,44913000,45228000,44816000,34940
9/27/2010,45020000,45117000,45251000,44937000,37410
9/28/2010,45513000,45207000,45513000,45207000,38950
9/29/2010,45294000,45799000,45800000,45294000,33200
9/30/2010,45452000,45271000,45452000,45128000,40630
10/1/2010,45171000,45441000,45546000,45171000,35780
10/4/2010,44583000,45238000,45238000,44398000,50090
10/5/2010,45096000,44091000,45096000,44063000,33230
10/6/2010,46072000,45288000,46072000,45278000,38310
10/7/2010,46205000,46199000,46761000,46016000,37350
10/8/2010,45926000,45930000,46505000,45926000,30510
10/11/2010,45932000,45741000,46148000,45660000,23720
10/12/2010,45432000,45719000,45994000,45372000,28580
10/13/2010,45770000,45323000,45770000,45219000,25060
10/14/2010,45866000,45979000,46092000,45788000,23260
10/15/2010,45839000,45707000,45839000,45573000,25250
10/18/2010,45759000,45844000,45935000,45600000,26650
10/19/2010,45425000,45844000,45939000,45182000,33550
10/20/2010,44217000,45079000,45104000,44116000,41250
10/21/2010,44505000,44209000,44525000,44059000,28770
10/22/2010,44521000,44484000,44639000,44150000,27820
10/25/2010,44861000,44467000,44861000,44312000,28650
10/26/2010,45512000,45023000,45823000,45023000,34950
10/27/2010,45001000,45523000,45593000,44890000,28560
10/28/2010,45007000,44862000,45151000,44828000,23490
10/29/2010,45263000,45050000,45279000,45029000,33400
11/1/2010,45106000,45181000,45186000,44983000,22160
11/2/2010,44630000,44862000,44887000,44560000,25530
11/3/2010,44416000,44533000,44576000,44234000,26110
11/4/2010,44895000,44413000,44895000,44397000,28690
11/5/2010,45727000,45241000,45727000,45009000,36940
11/8/2010,45713000,45750000,45874000,45441000,32600
11/9/2010,44940000,45558000,45565000,44940000,41960
11/10/2010,45126000,44772000,45126000,44761000,25470
11/11/2010,44669000,45124000,45161000,44631000,26420
11/12/2010,44160000,44478000,44686000,43650000,44510
11/15/2010,43354000,44061000,44308000,43272000,29770
11/16/2010,42689000,43108000,43133000,42505000,35340
11/17/2010,42550000,42689000,43024000,42432000,37060
11/18/2010,43072000,42774000,43205000,42774000,32420
11/19/2010,42651000,43439000,43442000,42651000,27710
11/22/2010,42619000,42271000,42619000,41998000,30140
11/23/2010,43081000,42619000,43081000,42603000,24960
11/24/2010,43448000,43073000,43448000,42799000,30930
11/25/2010,43985000,43470000,44019000,43470000,34210
11/26/2010,43994000,44188000,44368000,43729000,45400
11/29/2010,44636000,43792000,44636000,43638000,45420
11/30/2010,45159000,45004000,45630000,45004000,66970
12/1/2010,44993000,45102000,45355000,44813000,49060
12/2/2010,45742000,45009000,45742000,44823000,66060
12/3/2010,46435000,46230000,46720000,46230000,71910
12/6/2010,46556000,46730000,46878000,46287000,96780
12/7/2010,46076000,46171000,46610000,46076000,85030
12/8/2010,45283000,45941000,46160000,45255000,72500
12/9/2010,46045000,45059000,46079000,45016000,60570
12/10/2010,47306000,46481000,47306000,46239000,94110
12/13/2010,49022000,48582000,49030000,48573000,81980
12/14/2010,48965000,49372000,49642000,48064000,134950
12/15/2010,49347000,49280000,49709000,49151000,95680
12/16/2010,48021000,48481000,48970000,47968000,80790
12/17/2010,48529000,48300000,48529000,47627000,74150
12/20/2010,47829000,48830000,48830000,47829000,66940
12/21/2010,48178000,47117000,48343000,47014000,68330
12/22/2010,48153000,48831000,48869000,48153000,61510
12/23/2010,47541000,48171000,48171000,47541000,57220
12/24/2010,47276000,47416000,47781000,47081000,55820
12/27/2010,47305000,47564000,47605000,46964000,39250
12/28/2010,47933000,47173000,47933000,47173000,89110
12/29/2010,47875000,48053000,48117000,47653000,62370
12/30/2010,48140000,47720000,48151000,47720000,57070
12/31/2010,48466000,48093000,48522000,48010000,60090
1/4/2011,48597000,48572000,48783000,48166000,29600
1/5/2011,48191000,48794000,48794000,48191000,40580
1/6/2011,48231000,48086000,48316000,47987000,29490
1/7/2011,48186000,48277000,48386000,48135000,31360
1/10/2011,48055000,48371000,48506000,47958000,33800
1/11/2011,47744000,47797000,48079000,47548000,35420
1/12/2011,47845000,48082000,48165000,47749000,41210
1/13/2011,48412000,47995000,48502000,47960000,29070
1/14/2011,48922000,48706000,49011000,48654000,41500
1/17/2011,49516000,49289000,49849000,49237000,43810
1/18/2011,49743000,49705000,50128000,49600000,40800
1/19/2011,50591000,50493000,50789000,50310000,42890
1/20/2011,51198000,51017000,51405000,51017000,41210
1/21/2011,51950000,51832000,52122000,51824000,46990
1/24/2011,50988000,52570000,52570000,50988000,38330
1/25/2011,50197000,50406000,50612000,50187000,39690
1/26/2011,50125000,49824000,50202000,49824000,22040
1/27/2011,50268000,50125000,50343000,49811000,30030
1/28/2011,51060000,50277000,51191000,50275000,37630
2/8/2011,52069000,51570000,52149000,51561000,24860
2/9/2011,52259000,52869000,52920000,52249000,31770
2/10/2011,52023000,52325000,52657000,51951000,31580
2/11/2011,51998000,52279000,52279000,51640000,35610
2/14/2011,51405000,52073000,52237000,51405000,35500
2/15/2011,51787000,50928000,51798000,50928000,34380
2/16/2011,51311000,51955000,51970000,51311000,30000
2/17/2011,50983000,51069000,51104000,50550000,35960
2/18/2011,50392000,50910000,51075000,50255000,38440
2/21/2011,48368000,49771000,49771000,48186000,50540
2/22/2011,47002000,46740000,47168000,46740000,52160
2/23/2011,47067000,46897000,47402000,46688000,36920
2/24/2011,46129000,46243000,46287000,45574000,43120
2/25/2011,46696000,46057000,46797000,45796000,28620
2/28/2011,46137000,46712000,47422000,46137000,34260
3/1/2011,46612000,45821000,46612000,45814000,24210
3/2/2011,45783000,46427000,46626000,45333000,46600
3/3/2011,45234000,44978000,45713000,44978000,30740
3/4/2011,45923000,45473000,45923000,45261000,32860
3/7/2011,46822000,46521000,46822000,46444000,23630
3/8/2011,47538000,47178000,47752000,47178000,29850
3/9/2011,47051000,47480000,47519000,46672000,31210
3/10/2011,48249000,46754000,48254000,46754000,46170
3/11/2011,49506000,49013000,49622000,49013000,43500
3/14/2011,47990000,49195000,49320000,47990000,45600
3/15/2011,46874000,47047000,47630000,46820000,37670
3/16/2011,46358000,46717000,47064000,46157000,36310
3/17/2011,46053000,46148000,46828000,45701000,36010
3/18/2011,46108000,45940000,46188000,45473000,53510
3/21/2011,46825000,46717000,46952000,46478000,41790
3/22/2011,46480000,47022000,47098000,46480000,37130
3/23/2011,46764000,46400000,46796000,46396000,33720
3/24/2011,46132000,46512000,46859000,46132000,27580
3/25/2011,45774000,46121000,46267000,45766000,28180
3/28/2011,45952000,45835000,46337000,45674000,24990
3/29/2011,45788000,46068000,46231000,45602000,36120
3/30/2011,46004000,45433000,46010000,45431000,28060
3/31/2011,46113000,46227000,46531000,46074000,27890
4/1/2011,45917000,46080000,46311000,45855000,23350
4/4/2011,45725000,45995000,46065000,45725000,24640
4/5/2011,45720000,45819000,45910000,45486000,23340
4/6/2011,46494000,45851000,46494000,45805000,27350
4/7/2011,46349000,46472000,46585000,46200000,27540
4/8/2011,46429000,46251000,46453000,46219000,20310
4/13/2011,46101000,46421000,46474000,46101000,25950
4/14/2011,46063000,45987000,46234000,45987000,24310
4/15/2011,46096000,46217000,46350000,46090000,24470
4/18/2011,45546000,45839000,45916000,45479000,29840
4/19/2011,45374000,45359000,45763000,45354000,22450
4/20/2011,45850000,45457000,45850000,45429000,21040
4/21/2011,46030000,45838000,46274000,45826000,21510
4/22/2011,45645000,46089000,46244000,45401000,23570
4/25/2011,46562000,45899000,46701000,45899000,26290
4/26/2011,46186000,46377000,46812000,46154000,28300
4/27/2011,46932000,46598000,46932000,46368000,28530
4/28/2011,47293000,47217000,47465000,47217000,23600
4/29/2011,48008000,47743000,48113000,47707000,25170
5/4/2011,48658000,48330000,48802000,48262000,21200
5/5/2011,47929000,48596000,48699000,47648000,21990
5/6/2011,47271000,47252000,47363000,47013000,23690
5/9/2011,47747000,46901000,47747000,46777000,18940
5/10/2011,48129000,47901000,48169000,47858000,17970
5/11/2011,48315000,47907000,48374000,47906000,21650
5/12/2011,48214000,48310000,48474000,48013000,22050
5/13/2011,47967000,48201000,48251000,47858000,18220
5/16/2011,47149000,47901000,48151000,47149000,25360
5/17/2011,46435000,47149000,47457000,46435000,24130
5/18/2011,45491000,45792000,45919000,45149000,28520
5/19/2011,44485000,45092000,45647000,44485000,25460
5/20/2011,43287000,44485000,44485000,43224000,26740
5/23/2011,41782000,42974000,43054000,41614000,31750
5/24/2011,40259000,40713000,40761000,40207000,39020
5/25/2011,38636000,38864000,38990000,38572000,35540
5/26/2011,39804000,38636000,39804000,37103000,47220
5/27/2011,41082000,40675000,41082000,40578000,29910
5/30/2011,41210000,41707000,41735000,41200000,27110
5/31/2011,42137000,41498000,42137000,41488000,22750
6/1/2011,43569000,42298000,43569000,42088000,33940
6/2/2011,45059000,44666000,45059000,44598000,34350
6/3/2011,44341000,46193000,46193000,43650000,47640
6/6/2011,43381000,43497000,43691000,43015000,22890
6/7/2011,44368000,44311000,44840000,44140000,31800
6/8/2011,43957000,44543000,44699000,43615000,37450
6/9/2011,44395000,43982000,44413000,43787000,33510
6/10/2011,44500000,44654000,45181000,44500000,41110
6/13/2011,44269000,44349000,44612000,44202000,57630
6/14/2011,44154000,44109000,45255000,44057000,61900
6/15/2011,44145000,44285000,44341000,43624000,49900
6/16/2011,44517000,43958000,44566000,43851000,34490
6/17/2011,43893000,44588000,44698000,43864000,47400
6/20/2011,43163000,43813000,44017000,43159000,43780
6/21/2011,44274000,43281000,44274000,43281000,29720
6/22/2011,43963000,44428000,44549000,43929000,24940
6/23/2011,43475000,43685000,44051000,43440000,19980
6/24/2011,43340000,43617000,43620000,43279000,21920
6/27/2011,43425000,43695000,43853000,43362000,25510
6/28/2011,43231000,43405000,43586000,43091000,21080
6/29/2011,43460000,43307000,43492000,43091000,25760
6/30/2011,43254000,43521000,43563000,43217000,24180
7/1/2011,42529000,42991000,43004000,42426000,23920
7/4/2011,42542000,42504000,42617000,42339000,23940
7/5/2011,43103000,42754000,43407000,42754000,25360
7/6/2011,42830000,43215000,43280000,42784000,21980
7/7/2011,42999000,42664000,43103000,42653000,23420
7/8/2011,43032000,42881000,43135000,42875000,20110
7/11/2011,42509000,42941000,42963000,42508000,21470
7/12/2011,41725000,42213000,42393000,41694000,32190
7/13/2011,41818000,42217000,42269000,41764000,40370
7/14/2011,41893000,41807000,41958000,41427000,23980
7/15/2011,41474000,41982000,41982000,41252000,19340
7/18/2011,41577000,41290000,41577000,41122000,19350
7/19/2011,41012000,41440000,41543000,40916000,16670
7/20/2011,41677000,41020000,41677000,41020000,21360
7/21/2011,41306000,41624000,41706000,41221000,18270
7/22/2011,40920000,41297000,41297000,40896000,18900
7/25/2011,40936000,40911000,41038000,40758000,14930
7/26/2011,40939000,40893000,41079000,40731000,19650
7/27/2011,40940000,40954000,40981000,40645000,30170
7/28/2011,40839000,40918000,41136000,40818000,23590
7/29/2011,40570000,40758000,40904000,40220000,18910
8/1/2011,40195000,40484000,40491000,40049000,22320
8/2/2011,39655000,39892000,40011000,39623000,30500
8/3/2011,39147000,39360000,39415000,38879000,26510
8/4/2011,39605000,39293000,39874000,39292000,102650
8/5/2011,40088000,39489000,40101000,39483000,26820
8/8/2011,39641000,39924000,40069000,39514000,24720
8/9/2011,38770000,38878000,38882000,38576000,41370
8/10/2011,38596000,38861000,39088000,38533000,27140
8/11/2011,38444000,38097000,38444000,37984000,20270
8/12/2011,38392000,38516000,38713000,38358000,20100
8/15/2011,38432000,38447000,38497000,38337000,15500
8/16/2011,38648000,38396000,38858000,38366000,17930
8/17/2011,39346000,38765000,39346000,38765000,39330
8/18/2011,40289000,39821000,40289000,39770000,31090
8/19/2011,40076000,39998000,40076000,39620000,26910
8/22/2011,40603000,40187000,40675000,40187000,31260
8/23/2011,40128000,40519000,40519000,40123000,29970
8/24/2011,39668000,40321000,40629000,39668000,27500
8/25/2011,40165000,39846000,40219000,39793000,30130
8/26/2011,40441000,40321000,40596000,40281000,29420
8/29/2011,41337000,40589000,41337000,40526000,40740
8/30/2011,41926000,42181000,42301000,41684000,45260
8/31/2011,42471000,42145000,42629000,41779000,47740
9/1/2011,43529000,42949000,43529000,42931000,50020
9/5/2011,43573000,43835000,43982000,43207000,52710
9/6/2011,43616000,43402000,43758000,43082000,41500
9/7/2011,44399000,44440000,44572000,44044000,44270
9/8/2011,45326000,45040000,45741000,44997000,60530
9/9/2011,45992000,45294000,46017000,45233000,47280
9/12/2011,46293000,46114000,46541000,46049000,52170
9/13/2011,46940000,46950000,47107000,46669000,68370
9/14/2011,46699000,46933000,47545000,46699000,81370
9/15/2011,47067000,46272000,47090000,46131000,70570
9/16/2011,45711000,47087000,47356000,45711000,59040
9/19/2011,46168000,45021000,46168000,44950000,46600
9/20/2011,45437000,45932000,45932000,45417000,46150
9/21/2011,44757000,45199000,45448000,44665000,43950
9/22/2011,44926000,44330000,44930000,44167000,46860
9/23/2011,44030000,43961000,44214000,43858000,42850
9/26/2011,43443000,43663000,44440000,43178000,35320
9/27/2011,43747000,43402000,44095000,43186000,40130
9/28/2011,43397000,44153000,44253000,43397000,37570
9/29/2011,42808000,43180000,43338000,42502000,78190
9/30/2011,42760000,42613000,43309000,42464000,34380
10/3/2011,42212000,42643000,42828000,42212000,29520
10/4/2011,41818000,41746000,42046000,41535000,28430
10/5/2011,41721000,42074000,42271000,41585000,37970
10/6/2011,42132000,41794000,42308000,41794000,39420
10/7/2011,41796000,42346000,42374000,41796000,32480
10/10/2011,41966000,41677000,42152000,41573000,22780
10/11/2011,41773000,42100000,42129000,41735000,28780
10/12/2011,41091000,41441000,41537000,40930000,35240
10/13/2011,41259000,41117000,41371000,40761000,29050
10/14/2011,41449000,41312000,41562000,41309000,21810
10/17/2011,41084000,41552000,41552000,41033000,26210
10/18/2011,40432000,40744000,40811000,40432000,24440
10/19/2011,40115000,40432000,40702000,39908000,24270
10/20/2011,40373000,40286000,40485000,40162000,18610
10/21/2011,41103000,40544000,41179000,40544000,32630
10/24/2011,41446000,41590000,41834000,41446000,21460
10/25/2011,40938000,41606000,41707000,40938000,22400
10/26/2011,41210000,41042000,41366000,41035000,25280
10/27/2011,41475000,41463000,41559000,41279000,21820
10/28/2011,42207000,41883000,42245000,41552000,41370
10/31/2011,42081000,42689000,42886000,42081000,37890
11/1/2011,41382000,41877000,41916000,41260000,44890
11/2/2011,40779000,41002000,41206000,40707000,31590
11/3/2011,40844000,40818000,41048000,40572000,27770
11/4/2011,41057000,41122000,41279000,41037000,34030
11/7/2011,41052000,40978000,41394000,40866000,35030
11/8/2011,40860000,40836000,40976000,40517000,29830
11/9/2011,40519000,40919000,41021000,40418000,24300
11/10/2011,40103000,40247000,40247000,39929000,25320
11/11/2011,39630000,39967000,40340000,39630000,37280
11/14/2011,39174000,39752000,39770000,38904000,37100
11/15/2011,38787000,39163000,39346000,38647000,37110
11/16/2011,39089000,38925000,39298000,38851000,33190
11/17/2011,38586000,39091000,39223000,38586000,33910
11/18/2011,37962000,38314000,38345000,37746000,34400
11/21/2011,37914000,38040000,38271000,37792000,21210
11/22/2011,38176000,37746000,38262000,37593000,32280
11/23/2011,38857000,38515000,38857000,38484000,33120
11/24/2011,38178000,38726000,38929000,38178000,29220
11/25/2011,38335000,38178000,38374000,37938000,27350
11/28/2011,38331000,38604000,38898000,38305000,32650
11/29/2011,38290000,38578000,38655000,38290000,34800
11/30/2011,38069000,38188000,38262000,37878000,26230
12/1/2011,38010000,38047000,38287000,37703000,21230
12/2/2011,38388000,38092000,38388000,38036000,25130
12/5/2011,39119000,38582000,39171000,38582000,34960
12/6/2011,39020000,39392000,39629000,39020000,37930
12/7/2011,38721000,38915000,38969000,38671000,30860
12/8/2011,38163000,38702000,38835000,38163000,41700
12/9/2011,37716000,38128000,38213000,37567000,31760
12/12/2011,37530000,37697000,37882000,37389000,37720
12/13/2011,37175000,37411000,37717000,37175000,34640
12/14/2011,36755000,37175000,37442000,36664000,58150
12/15/2011,36448000,36414000,36509000,36016000,40490
12/16/2011,36603000,36437000,36965000,36380000,65300
12/19/2011,36740000,36571000,36795000,36473000,37320
12/20/2011,36567000,36550000,36909000,36322000,46460
12/21/2011,36772000,36800000,36948000,36696000,47250
12/22/2011,36037000,36668000,36678000,35912000,46130
12/23/2011,35621000,35248000,35697000,35221000,29080
12/26/2011,35268000,35615000,35615000,34970000,42840
12/27/2011,34780000,34842000,34883000,34648000,57460
12/28/2011,35066000,34759000,35134000,34717000,57720
12/29/2011,35051000,34906000,35051000,34739000,48340
12/30/2011,35155000,35183000,35246000,34830000,56180
1/3/2012,35000000,35137000,35402000,34931000,20640
1/4/2012,34884000,34922000,34992000,34824000,25450
1/5/2012,34094000,34642000,34713000,34094000,20630
1/6/2012,33673000,34019000,34019000,33649000,29080
1/9/2012,33932000,33493000,33932000,33228000,171190
1/10/2012,34468000,33684000,34525000,33684000,36560
1/11/2012,34743000,34798000,34945000,34671000,29080
1/12/2012,34811000,34778000,34944000,34722000,24420
1/13/2012,35433000,34931000,35433000,34931000,22040
1/16/2012,35787000,35677000,36029000,35597000,29380
1/17/2012,35886000,35752000,36350000,35710000,23730
1/18/2012,36266000,36081000,36330000,36047000,18120
1/19/2012,37343000,36315000,37343000,36304000,23020
1/20/2012,37300000,37807000,37807000,37300000,29580
1/30/2012,38494000,37510000,38494000,37310000,21570
1/31/2012,38797000,39043000,39392000,38797000,39040
2/1/2012,39067000,38870000,39067000,38305000,39220
2/2/2012,40161000,39389000,40161000,39382000,43990
2/3/2012,40174000,40895000,41138000,40174000,68550
2/6/2012,39973000,40236000,40238000,39491000,32930
2/7/2012,40108000,40043000,40250000,39602000,37020
2/8/2012,40953000,40374000,40974000,40151000,44600
2/9/2012,41139000,41298000,41460000,40918000,51510
2/10/2012,40502000,41011000,41011000,40349000,49900
2/13/2012,39554000,40237000,40237000,39554000,34550
2/14/2012,40026000,39108000,40026000,39108000,36460
2/15/2012,39741000,39861000,40066000,39438000,45760
2/16/2012,39651000,39520000,39844000,39366000,34860
2/17/2012,40330000,39798000,40330000,39798000,40790
2/20/2012,41398000,40983000,41450000,40898000,48960
2/21/2012,41091000,42181000,42219000,41032000,59090
2/22/2012,41841000,41063000,41841000,41063000,54900
2/23/2012,42389000,41949000,42389000,41645000,67370
2/24/2012,42343000,42710000,42942000,42343000,78560
2/27/2012,42841000,42603000,43075000,42566000,65370
2/28/2012,42222000,42926000,43111000,42165000,121720
2/29/2012,42364000,42002000,42364000,41801000,125980
3/1/2012,42795000,42648000,42795000,42265000,89540
3/2/2012,43960000,43232000,43960000,43179000,81700
3/5/2012,45721000,44866000,45980000,44866000,103340
3/6/2012,44500000,46563000,46815000,44499000,154490
3/7/2012,44402000,44274000,44425000,43369000,101250
3/8/2012,43166000,43644000,44350000,43166000,90580
3/9/2012,43211000,42920000,43527000,42443000,78990
3/12/2012,42802000,42983000,43261000,42343000,74780
3/13/2012,42939000,42973000,43366000,42776000,62960
3/14/2012,43386000,43573000,43723000,42922000,64090
3/15/2012,44185000,43347000,44255000,43039000,105700
3/16/2012,43852000,44966000,45032000,43852000,113650
3/19/2012,43807000,43582000,44092000,43360000,58560
3/20/2012,44029000,43520000,44173000,43520000,62750
3/21/2012,44577000,44343000,45025000,44313000,98380
3/22/2012,44567000,44277000,44892000,44244000,81610
3/23/2012,45410000,44893000,45516000,44885000,88120
3/26/2012,45926000,45821000,45926000,45146000,93970
3/27/2012,44592000,45755000,45755000,44592000,120880
3/28/2012,44632000,44320000,44714000,43705000,82030
3/29/2012,43963000,44901000,44901000,43947000,74520
3/30/2012,44103000,44257000,44374000,43762000,67120
4/3/2012,44577000,44095000,44614000,44023000,59850
4/4/2012,43977000,44602000,44702000,43927000,50710
4/5/2012,44493000,43900000,44580000,43667000,61590
4/6/2012,44744000,44708000,45023000,44587000,91170
4/9/2012,45073000,45055000,45206000,44817000,66300
4/10/2012,45085000,45101000,45586000,44891000,87740
4/11/2012,45874000,45756000,45874000,45269000,99440
4/12/2012,46526000,46222000,46814000,46079000,106540
4/13/2012,46252000,46748000,46838000,46252000,122020
4/16/2012,46826000,46506000,47073000,46176000,89700
4/17/2012,47284000,47154000,47492000,46758000,118090
4/18/2012,47216000,47510000,47887000,47136000,143500
4/19/2012,46708000,47081000,47331000,46529000,144510
4/20/2012,46572000,46708000,47050000,46291000,106580
4/23/2012,46517000,46680000,46920000,46461000,66380
4/24/2012,46565000,46567000,46623000,46060000,88340
4/25/2012,47287000,47139000,47322000,46889000,88090
4/26/2012,47021000,47282000,47544000,47021000,96330
4/27/2012,47377000,47343000,47522000,47043000,86180
5/2/2012,47246000,47602000,47844000,47107000,118280
5/3/2012,46880000,47054000,47307000,46500000,103900
