Date;Open;High;Low;Close;Vol
2010-04-19;51674000;52135000;52169000;51674000;61100
2010-04-20;51520000;51736000;51972000;51520000;58670
2010-04-21;51970000;51754000;52020000;51754000;56680
2010-04-22;52931000;52190000;53453000;52190000;79840
2010-04-26;53121000;53169000;53541000;53121000;69630
2010-04-27;53572000;53258000;53623000;53157000;57600
2010-04-28;53920000;53608000;53983000;53608000;60980
2010-04-29;54237000;54144000;54274000;54119000;74880
2010-05-04;54912000;54452000;55061000;54452000;89160
2010-05-05;54801000;54875000;55139000;54613000;86720
2010-05-06;54951000;54919000;55140000;54702000;81310
2010-05-07;54203000;54822000;54822000;53651000;112500
2010-05-10;53438000;54149000;54149000;53240000;82680
2010-05-11;53436000;53785000;53993000;53272000;69190
2010-05-12;51960000;52752000;52752000;51960000;69350
2010-05-13;51893000;52193000;52420000;51611000;60290
2010-05-14;52072000;52292000;52348000;51998000;45570
2010-05-17;51127000;52130000;52167000;50950000;55110
2010-05-18;50830000;51049000;51075000;50513000;45370
2010-05-19;49490000;50366000;50457000;49490000;60060
2010-05-20;50355000;48180000;50355000;48168000;59960
2010-05-21;48369000;48776000;49030000;48216000;61060
2010-05-24;48619000;48510000;48962000;47956000;44280
2010-05-25;48625000;48480000;49033000;48286000;43970
2010-05-26;49269000;49145000;49269000;48829000;41380
2010-05-27;49716000;49163000;49716000;48975000;41760
2010-05-28;51299000;50947000;51334000;50643000;58910
2010-05-31;50744000;51054000;51344000;50632000;44810
2010-06-01;50868000;50518000;50913000;50365000;37920
2010-06-02;51074000;50518000;51110000;50479000;40660
2010-06-03;51116000;51615000;51622000;51116000;51120
2010-06-04;51037000;51185000;51300000;50875000;52560
2010-06-07;49689000;49894000;50218000;49498000;52050
2010-06-08;49719000;49408000;49795000;49320000;38510
2010-06-09;49756000;50012000;50253000;49724000;34340
2010-06-10;50051000;49700000;50061000;49540000;33460
2010-06-11;50429000;50507000;50675000;50429000;44680
2010-06-14;50832000;50655000;50935000;50631000;46150
2010-06-15;50801000;50930000;51018000;50650000;48880
2010-06-16;51072000;51035000;51307000;51035000;51050
2010-06-17;51076000;51030000;51116000;50836000;53970
2010-06-18;51118000;51193000;51404000;50935000;63450
2010-06-21;51475000;51508000;51576000;51395000;48630
2010-06-22;51263000;51323000;51539000;51131000;78390
2010-06-23;51282000;51027000;51440000;50884000;49290
2010-06-24;51167000;51357000;51495000;51167000;53140
2010-06-25;50512000;50606000;50957000;50512000;52230
2010-06-28;50728000;50537000;50771000;50526000;48060
2010-06-29;51071000;50984000;51137000;50946000;46610
2010-06-30;50714000;50119000;50714000;50106000;59180
2010-07-01;50402000;50411000;50661000;50365000;47260
2010-07-02;50365000;50515000;50555000;50250000;42320
2010-07-05;50654000;50567000;50708000;50454000;39620
2010-07-06;50082000;50575000;50575000;50070000;52540
2010-07-07;49691000;50250000;50384000;49691000;46410
2010-07-08;49855000;50206000;50220000;49855000;42420
2010-07-09;49946000;49905000;50111000;49896000;30830
2010-07-12;49993000;49983000;50039000;49716000;36910
2010-07-13;50908000;50542000;50986000;50258000;47030
2010-07-14;50734000;51222000;51281000;50734000;53210
2010-07-15;50519000;50584000;50763000;50501000;42690
2010-07-16;50621000;50547000;50712000;50417000;46030
2010-07-19;50684000;50425000;50684000;50322000;43410
2010-07-20;50656000;50704000;50725000;50523000;47750
2010-07-21;50540000;50716000;50727000;50535000;50040
2010-07-22;50028000;50313000;50362000;50004000;50040
2010-07-23;50031000;50279000;50287000;49973000;39660
2010-07-26;49810000;50120000;50192000;49810000;42460
2010-07-27;49767000;49903000;50186000;49767000;43170
2010-07-28;49100000;49740000;49786000;49100000;46860
2010-07-29;49111000;48892000;49292000;48892000;37470
2010-07-30;49391000;49130000;49510000;49130000;46040
2010-08-02;49161000;49478000;49526000;49127000;37380
2010-08-03;49190000;49340000;49653000;49190000;42360
2010-08-04;48671000;49029000;49031000;48466000;41530
2010-08-05;48621000;48875000;48917000;48536000;37420
2010-08-06;48282000;48522000;48522000;48237000;36670
2010-08-09;47274000;48265000;48265000;47251000;43430
2010-08-10;46167000;46884000;46931000;45822000;57300
2010-08-11;46312000;46308000;46588000;45886000;40060
2010-08-12;44840000;45803000;45859000;44825000;49740
2010-08-13;45273000;44072000;45273000;44072000;45950
2010-08-16;46476000;45809000;46476000;45688000;42910
2010-08-17;46352000;46189000;46387000;45719000;36700
2010-08-18;45549000;46176000;46212000;45323000;37460
2010-08-19;45223000;45450000;45594000;45007000;31550
2010-08-20;45484000;45206000;45484000;44438000;34210
2010-08-23;44792000;45306000;45306000;44792000;24990
2010-08-24;43442000;44173000;44173000;43360000;47300
2010-08-25;42389000;42701000;42846000;42130000;51490
2010-08-26;42707000;42554000;42912000;42181000;39740
2010-08-27;42914000;42310000;43124000;42173000;34090
2010-08-30;44455000;43927000;44544000;43927000;34600
2010-08-31;45508000;44786000;45543000;44536000;55600
2010-09-01;45875000;45648000;45875000;45093000;47060
2010-09-06;46600000;46394000;46925000;46394000;57210
2010-09-07;46059000;46335000;46735000;45893000;52680
2010-09-08;45844000;45440000;45844000;45303000;56090
2010-09-09;46368000;46253000;46569000;45986000;47980
2010-09-10;45139000;46348000;46428000;45139000;53020
2010-09-13;44727000;44897000;45247000;44243000;46340
2010-09-14;44901000;45095000;45146000;44795000;37530
2010-09-15;44872000;44907000;45048000;44474000;38670
2010-09-16;44952000;44569000;45085000;44549000;38080
2010-09-17;45758000;45149000;45758000;45064000;49760
2010-09-20;45787000;46201000;46283000;45787000;55550
2010-09-21;45332000;45773000;45792000;45332000;57420
2010-09-22;45390000;45301000;45581000;45301000;33410
2010-09-23;45077000;45141000;45371000;44716000;52220
2010-09-24;44971000;44913000;45228000;44816000;34940
2010-09-27;45020000;45117000;45251000;44937000;37410
2010-09-28;45513000;45207000;45513000;45207000;38950
2010-09-29;45294000;45799000;45800000;45294000;33200
2010-09-30;45452000;45271000;45452000;45128000;40630
2010-10-01;45171000;45441000;45546000;45171000;35780
2010-10-04;44583000;45238000;45238000;44398000;50090
2010-10-05;45096000;44091000;45096000;44063000;33230
2010-10-06;46072000;45288000;46072000;45278000;38310
2010-10-07;46205000;46199000;46761000;46016000;37350
2010-10-08;45926000;45930000;46505000;45926000;30510
2010-10-11;45932000;45741000;46148000;45660000;23720
2010-10-12;45432000;45719000;45994000;45372000;28580
2010-10-13;45770000;45323000;45770000;45219000;25060
2010-10-14;45866000;45979000;46092000;45788000;23260
2010-10-15;45839000;45707000;45839000;45573000;25250
2010-10-18;45759000;45844000;45935000;45600000;26650
2010-10-19;45425000;45844000;45939000;45182000;33550
2010-10-20;44217000;45079000;45104000;44116000;41250
2010-10-21;44505000;44209000;44525000;44059000;28770
2010-10-22;44521000;44484000;44639000;44150000;27820
2010-10-25;44861000;44467000;44861000;44312000;28650
2010-10-26;45512000;45023000;45823000;45023000;34950
2010-10-27;45001000;45523000;45593000;44890000;28560
2010-10-28;45007000;44862000;45151000;44828000;23490
2010-10-29;45263000;45050000;45279000;45029000;33400
2010-11-01;45106000;45181000;45186000;44983000;22160
2010-11-02;44630000;44862000;44887000;44560000;25530
2010-11-03;44416000;44533000;44576000;44234000;26110
2010-11-04;44895000;44413000;44895000;44397000;28690
2010-11-05;45727000;45241000;45727000;45009000;36940
2010-11-08;45713000;45750000;45874000;45441000;32600
2010-11-09;44940000;45558000;45565000;44940000;41960
2010-11-10;45126000;44772000;45126000;44761000;25470
2010-11-11;44669000;45124000;45161000;44631000;26420
2010-11-12;44160000;44478000;44686000;43650000;44510
2010-11-15;43354000;44061000;44308000;43272000;29770
2010-11-16;42689000;43108000;43133000;42505000;35340
2010-11-17;42550000;42689000;43024000;42432000;37060
2010-11-18;43072000;42774000;43205000;42774000;32420
2010-11-19;42651000;43439000;43442000;42651000;27710
2010-11-22;42619000;42271000;42619000;41998000;30140
2010-11-23;43081000;42619000;43081000;42603000;24960
2010-11-24;43448000;43073000;43448000;42799000;30930
2010-11-25;43985000;43470000;44019000;43470000;34210
2010-11-26;43994000;44188000;44368000;43729000;45400
2010-11-29;44636000;43792000;44636000;43638000;45420
2010-11-30;45159000;45004000;45630000;45004000;66970
2010-12-01;44993000;45102000;45355000;44813000;49060
2010-12-02;45742000;45009000;45742000;44823000;66060
2010-12-03;46435000;46230000;46720000;46230000;71910
2010-12-06;46556000;46730000;46878000;46287000;96780
2010-12-07;46076000;46171000;46610000;46076000;85030
2010-12-08;45283000;45941000;46160000;45255000;72500
2010-12-09;46045000;45059000;46079000;45016000;60570
2010-12-10;47306000;46481000;47306000;46239000;94110
2010-12-13;49022000;48582000;49030000;48573000;81980
2010-12-14;48965000;49372000;49642000;48064000;134950
2010-12-15;49347000;49280000;49709000;49151000;95680
2010-12-16;48021000;48481000;48970000;47968000;80790
2010-12-17;48529000;48300000;48529000;47627000;74150
2010-12-20;47829000;48830000;48830000;47829000;66940
2010-12-21;48178000;47117000;48343000;47014000;68330
2010-12-22;48153000;48831000;48869000;48153000;61510
2010-12-23;47541000;48171000;48171000;47541000;57220
2010-12-24;47276000;47416000;47781000;47081000;55820
2010-12-27;47305000;47564000;47605000;46964000;39250
2010-12-28;47933000;47173000;47933000;47173000;89110
2010-12-29;47875000;48053000;48117000;47653000;62370
2010-12-30;48140000;47720000;48151000;47720000;57070
2010-12-31;48466000;48093000;48522000;48010000;60090
2011-01-04;48597000;48572000;48783000;48166000;29600
2011-01-05;48191000;48794000;48794000;48191000;40580
2011-01-06;48231000;48086000;48316000;47987000;29490
2011-01-07;48186000;48277000;48386000;48135000;31360
2011-01-10;48055000;48371000;48506000;47958000;33800
2011-01-11;47744000;47797000;48079000;47548000;35420
2011-01-12;47845000;48082000;48165000;47749000;41210
2011-01-13;48412000;47995000;48502000;47960000;29070
2011-01-14;48922000;48706000;49011000;48654000;41500
2011-01-17;49516000;49289000;49849000;49237000;43810
2011-01-18;49743000;49705000;50128000;49600000;40800
2011-01-19;50591000;50493000;50789000;50310000;42890
2011-01-20;51198000;51017000;51405000;51017000;41210
2011-01-21;51950000;51832000;52122000;51824000;46990
2011-01-24;50988000;52570000;52570000;50988000;38330
2011-01-25;50197000;50406000;50612000;50187000;39690
2011-01-26;50125000;49824000;50202000;49824000;22040
2011-01-27;50268000;50125000;50343000;49811000;30030
2011-01-28;51060000;50277000;51191000;50275000;37630
2011-02-08;52069000;51570000;52149000;51561000;24860
2011-02-09;52259000;52869000;52920000;52249000;31770
2011-02-10;52023000;52325000;52657000;51951000;31580
2011-02-11;51998000;52279000;52279000;51640000;35610
2011-02-14;51405000;52073000;52237000;51405000;35500
2011-02-15;51787000;50928000;51798000;50928000;34380
2011-02-16;51311000;51955000;51970000;51311000;30000
2011-02-17;50983000;51069000;51104000;50550000;35960
2011-02-18;50392000;50910000;51075000;50255000;38440
2011-02-21;48368000;49771000;49771000;48186000;50540
2011-02-22;47002000;46740000;47168000;46740000;52160
2011-02-23;47067000;46897000;47402000;46688000;36920
2011-02-24;46129000;46243000;46287000;45574000;43120
2011-02-25;46696000;46057000;46797000;45796000;28620
2011-02-28;46137000;46712000;47422000;46137000;34260
2011-03-01;46612000;45821000;46612000;45814000;24210
2011-03-02;45783000;46427000;46626000;45333000;46600
2011-03-03;45234000;44978000;45713000;44978000;30740
2011-03-04;45923000;45473000;45923000;45261000;32860
2011-03-07;46822000;46521000;46822000;46444000;23630
2011-03-08;47538000;47178000;47752000;47178000;29850
2011-03-09;47051000;47480000;47519000;46672000;31210
2011-03-10;48249000;46754000;48254000;46754000;46170
2011-03-11;49506000;49013000;49622000;49013000;43500
2011-03-14;47990000;49195000;49320000;47990000;45600
2011-03-15;46874000;47047000;47630000;46820000;37670
2011-03-16;46358000;46717000;47064000;46157000;36310
2011-03-17;46053000;46148000;46828000;45701000;36010
2011-03-18;46108000;45940000;46188000;45473000;53510
2011-03-21;46825000;46717000;46952000;46478000;41790
2011-03-22;46480000;47022000;47098000;46480000;37130
2011-03-23;46764000;46400000;46796000;46396000;33720
2011-03-24;46132000;46512000;46859000;46132000;27580
2011-03-25;45774000;46121000;46267000;45766000;28180
2011-03-28;45952000;45835000;46337000;45674000;24990
2011-03-29;45788000;46068000;46231000;45602000;36120
2011-03-30;46004000;45433000;46010000;45431000;28060
2011-03-31;46113000;46227000;46531000;46074000;27890
2011-04-01;45917000;46080000;46311000;45855000;23350
2011-04-04;45725000;45995000;46065000;45725000;24640
2011-04-05;45720000;45819000;45910000;45486000;23340
2011-04-06;46494000;45851000;46494000;45805000;27350
2011-04-07;46349000;46472000;46585000;46200000;27540
2011-04-08;46429000;46251000;46453000;46219000;20310
2011-04-13;46101000;46421000;46474000;46101000;25950
2011-04-14;46063000;45987000;46234000;45987000;24310
2011-04-15;46096000;46217000;46350000;46090000;24470
2011-04-18;45546000;45839000;45916000;45479000;29840
2011-04-19;45374000;45359000;45763000;45354000;22450
2011-04-20;45850000;45457000;45850000;45429000;21040
2011-04-21;46030000;45838000;46274000;45826000;21510
2011-04-22;45645000;46089000;46244000;45401000;23570
2011-04-25;46562000;45899000;46701000;45899000;26290
2011-04-26;46186000;46377000;46812000;46154000;28300
2011-04-27;46932000;46598000;46932000;46368000;28530
2011-04-28;47293000;47217000;47465000;47217000;23600
2011-04-29;48008000;47743000;48113000;47707000;25170
2011-05-04;48658000;48330000;48802000;48262000;21200
2011-05-05;47929000;48596000;48699000;47648000;21990
2011-05-06;47271000;47252000;47363000;47013000;23690
2011-05-09;47747000;46901000;47747000;46777000;18940
2011-05-10;48129000;47901000;48169000;47858000;17970
2011-05-11;48315000;47907000;48374000;47906000;21650
2011-05-12;48214000;48310000;48474000;48013000;22050
2011-05-13;47967000;48201000;48251000;47858000;18220
2011-05-16;47149000;47901000;48151000;47149000;25360
2011-05-17;46435000;47149000;47457000;46435000;24130
2011-05-18;45491000;45792000;45919000;45149000;28520
2011-05-19;44485000;45092000;45647000;44485000;25460
2011-05-20;43287000;44485000;44485000;43224000;26740
2011-05-23;41782000;42974000;43054000;41614000;31750
2011-05-24;40259000;40713000;40761000;40207000;39020
2011-05-25;38636000;38864000;38990000;38572000;35540
2011-05-26;39804000;38636000;39804000;37103000;47220
2011-05-27;41082000;40675000;41082000;40578000;29910
2011-05-30;41210000;41707000;41735000;41200000;27110
2011-05-31;42137000;41498000;42137000;41488000;22750
2011-06-01;43569000;42298000;43569000;42088000;33940
2011-06-02;45059000;44666000;45059000;44598000;34350
2011-06-03;44341000;46193000;46193000;43650000;47640
2011-06-06;43381000;43497000;43691000;43015000;22890
2011-06-07;44368000;44311000;44840000;44140000;31800
2011-06-08;43957000;44543000;44699000;43615000;37450
2011-06-09;44395000;43982000;44413000;43787000;33510
2011-06-10;44500000;44654000;45181000;44500000;41110
2011-06-13;44269000;44349000;44612000;44202000;57630
2011-06-14;44154000;44109000;45255000;44057000;61900
2011-06-15;44145000;44285000;44341000;43624000;49900
2011-06-16;44517000;43958000;44566000;43851000;34490
2011-06-17;43893000;44588000;44698000;43864000;47400
2011-06-20;43163000;43813000;44017000;43159000;43780
2011-06-21;44274000;43281000;44274000;43281000;29720
2011-06-22;43963000;44428000;44549000;43929000;24940
2011-06-23;43475000;43685000;44051000;43440000;19980
2011-06-24;43340000;43617000;43620000;43279000;21920
2011-06-27;43425000;43695000;43853000;43362000;25510
2011-06-28;43231000;43405000;43586000;43091000;21080
2011-06-29;43460000;43307000;43492000;43091000;25760
2011-06-30;43254000;43521000;43563000;43217000;24180
2011-07-01;42529000;42991000;43004000;42426000;23920
2011-07-04;42542000;42504000;42617000;42339000;23940
2011-07-05;43103000;42754000;43407000;42754000;25360
2011-07-06;42830000;43215000;43280000;42784000;21980
2011-07-07;42999000;42664000;43103000;42653000;23420
2011-07-08;43032000;42881000;43135000;42875000;20110
2011-07-11;42509000;42941000;42963000;42508000;21470
2011-07-12;41725000;42213000;42393000;41694000;32190
2011-07-13;41818000;42217000;42269000;41764000;40370
2011-07-14;41893000;41807000;41958000;41427000;23980
2011-07-15;41474000;41982000;41982000;41252000;19340
2011-07-18;41577000;41290000;41577000;41122000;19350
2011-07-19;41012000;41440000;41543000;40916000;16670
2011-07-20;41677000;41020000;41677000;41020000;21360
2011-07-21;41306000;41624000;41706000;41221000;18270
2011-07-22;40920000;41297000;41297000;40896000;18900
2011-07-25;40936000;40911000;41038000;40758000;14930
2011-07-26;40939000;40893000;41079000;40731000;19650
2011-07-27;40940000;40954000;40981000;40645000;30170
2011-07-28;40839000;40918000;41136000;40818000;23590
2011-07-29;40570000;40758000;40904000;40220000;18910
2011-08-01;40195000;40484000;40491000;40049000;22320
2011-08-02;39655000;39892000;40011000;39623000;30500
2011-08-03;39147000;39360000;39415000;38879000;26510
2011-08-04;39605000;39293000;39874000;39292000;102650
2011-08-05;40088000;39489000;40101000;39483000;26820
2011-08-08;39641000;39924000;40069000;39514000;24720
2011-08-09;38770000;38878000;38882000;38576000;41370
2011-08-10;38596000;38861000;39088000;38533000;27140
2011-08-11;38444000;38097000;38444000;37984000;20270
2011-08-12;38392000;38516000;38713000;38358000;20100
2011-08-15;38432000;38447000;38497000;38337000;15500
2011-08-16;38648000;38396000;38858000;38366000;17930
2011-08-17;39346000;38765000;39346000;38765000;39330
2011-08-18;40289000;39821000;40289000;39770000;31090
2011-08-19;40076000;39998000;40076000;39620000;26910
2011-08-22;40603000;40187000;40675000;40187000;31260
2011-08-23;40128000;40519000;40519000;40123000;29970
2011-08-24;39668000;40321000;40629000;39668000;27500
2011-08-25;40165000;39846000;40219000;39793000;30130
2011-08-26;40441000;40321000;40596000;40281000;29420
2011-08-29;41337000;40589000;41337000;40526000;40740
2011-08-30;41926000;42181000;42301000;41684000;45260
2011-08-31;42471000;42145000;42629000;41779000;47740
2011-09-01;43529000;42949000;43529000;42931000;50020
2011-09-05;43573000;43835000;43982000;43207000;52710
2011-09-06;43616000;43402000;43758000;43082000;41500
2011-09-07;44399000;44440000;44572000;44044000;44270
2011-09-08;45326000;45040000;45741000;44997000;60530
2011-09-09;45992000;45294000;46017000;45233000;47280
2011-09-12;46293000;46114000;46541000;46049000;52170
2011-09-13;46940000;46950000;47107000;46669000;68370
2011-09-14;46699000;46933000;47545000;46699000;81370
2011-09-15;47067000;46272000;47090000;46131000;70570
2011-09-16;45711000;47087000;47356000;45711000;59040
2011-09-19;46168000;45021000;46168000;44950000;46600
2011-09-20;45437000;45932000;45932000;45417000;46150
2011-09-21;44757000;45199000;45448000;44665000;43950
2011-09-22;44926000;44330000;44930000;44167000;46860
2011-09-23;44030000;43961000;44214000;43858000;42850
2011-09-26;43443000;43663000;44440000;43178000;35320
2011-09-27;43747000;43402000;44095000;43186000;40130
2011-09-28;43397000;44153000;44253000;43397000;37570
2011-09-29;42808000;43180000;43338000;42502000;78190
2011-09-30;42760000;42613000;43309000;42464000;34380
2011-10-03;42212000;42643000;42828000;42212000;29520
2011-10-04;41818000;41746000;42046000;41535000;28430
2011-10-05;41721000;42074000;42271000;41585000;37970
2011-10-06;42132000;41794000;42308000;41794000;39420
2011-10-07;41796000;42346000;42374000;41796000;32480
2011-10-10;41966000;41677000;42152000;41573000;22780
2011-10-11;41773000;42100000;42129000;41735000;28780
2011-10-12;41091000;41441000;41537000;40930000;35240
2011-10-13;41259000;41117000;41371000;40761000;29050
2011-10-14;41449000;41312000;41562000;41309000;21810
2011-10-17;41084000;41552000;41552000;41033000;26210
2011-10-18;40432000;40744000;40811000;40432000;24440
2011-10-19;40115000;40432000;40702000;39908000;24270
2011-10-20;40373000;40286000;40485000;40162000;18610
2011-10-21;41103000;40544000;41179000;40544000;32630
2011-10-24;41446000;41590000;41834000;41446000;21460
2011-10-25;40938000;41606000;41707000;40938000;22400
2011-10-26;41210000;41042000;41366000;41035000;25280
2011-10-27;41475000;41463000;41559000;41279000;21820
2011-10-28;42207000;41883000;42245000;41552000;41370
2011-10-31;42081000;42689000;42886000;42081000;37890
2011-11-01;41382000;41877000;41916000;41260000;44890
2011-11-02;40779000;41002000;41206000;40707000;31590
2011-11-03;40844000;40818000;41048000;40572000;27770
2011-11-04;41057000;41122000;41279000;41037000;34030
2011-11-07;41052000;40978000;41394000;40866000;35030
2011-11-08;40860000;40836000;40976000;40517000;29830
2011-11-09;40519000;40919000;41021000;40418000;24300
