Date,Open,High,Low,Close,Vol
3/10/2020,81383000,84328000,80663000,83750000,29802000
3/11/2020,84352000,84494000,79454000,81135000,31857000
3/12/2020,77806000,77806000,76212000,76925000,33923000
3/13/2020,75056000,76469000,72342000,76178000,35471000
3/16/2020,75828000,75859000,73758000,74786000,29225000
3/17/2020,72407000,75003000,72184000,74578000,28728000
3/18/2020,7474000,75265000,74212000,74766000,25902000
3/19/2020,73235000,73343000,71402000,72594000,35339000
3/20/2020,72855000,72935000,70973000,70973000,23059000
3/23/2020,69477000,69477000,66423000,66659000,28025000
3/24/2020,66659000,66659000,65227000,65921000,24515000
3/25/2020,66976000,69025000,66758000,69025000,27018000
3/26/2020,689000,70076000,6801000,69421000,22185000
3/27/2020,69254000,70322000,68252000,69606000,32799000
3/30/2020,66391000,66556000,65736000,66226000,23310000
3/31/2020,66974000,67864000,6491000,66253000,26279000
4/1/2020,6588000,68496000,65741000,68023000,26702000
4/3/2020,68792000,7018000,68792000,70180000,23309000
4/6/2020,71622000,73675000,71539000,73675000,33490000
4/7/2020,74497000,74913000,73028000,74669000,29297000
4/8/2020,74003000,74836000,73012000,74802000,25229000
4/9/2020,75108000,76587000,75108000,76033000,29847000
4/10/2020,75908000,76436000,75159000,75794000,33840000
4/13/2020,76299000,77462000,76253000,76579000,23528000
4/14/2020,76901000,76953000,75385000,76741000,26678000
4/15/2020,76805000,77952000,76801000,77722000,30262000
4/16/2020,77311000,78106000,77091000,78070000,25094000
4/17/2020,78696000,79095000,78374000,78960000,30986000
4/20/2020,79617000,79749000,78673000,79497000,33605000
4/21/2020,79497000,79497000,76196000,76684000,39740000
4/22/2020,7528000,77494000,74997000,76892000,25344000
4/23/2020,76892000,7856000,76892000,77391000,20580000
4/24/2020,77728000,7783000,76731000,77666000,26227000
4/27/2020,78065000,78574000,77077000,77077000,30736000
4/28/2020,77331000,77613000,76366000,76721000,21940000
4/29/2020,76859000,77262000,76819000,76911000,25008000
5/4/2020,76614000,76973000,76164000,76247000,28557000
5/5/2020,76322000,76703000,76004000,76416000,21238000
5/6/2020,7673000,78259000,76537000,78259000,27245000
5/7/2020,78508000,79654000,78508000,79654000,24080000
5/8/2020,80032000,82572000,8002000,81373000,37134000
5/11/2020,81826000,82833000,81248000,82833000,35342000
5/12/2020,82729000,83595000,81966000,83532000,32221000
5/13/2020,83532000,83959000,81513000,83421000,37460000
5/14/2020,83097000,83619000,82617000,83240000,34112000
5/15/2020,83542000,83847000,82459000,82703000,30189000
5/18/2020,82749000,83761000,82308000,83701000,25405000
5/19/2020,85214000,85425000,84415000,84592000,38527000
5/20/2020,84326000,85291000,84221000,85291000,26577000
5/21/2020,85493000,86273000,85404000,86273000,33191000
5/22/2020,85929000,86065000,85208000,85274000,30398000
5/25/2020,8529000,86045000,84912000,85904000,30723000
5/26/2020,86147000,86965000,86022000,86913000,32835000
5/27/2020,86913000,87535000,85748000,85748000,38890000
5/28/2020,85897000,86617000,85648000,86139000,32222000
5/29/2020,86159000,86695000,85926000,86447000,31819000
6/1/2020,86897000,87867000,86897000,87867000,47652000
6/2/2020,87923000,88273000,87453000,87480000,48471000
6/3/2020,87673000,88117000,87401000,88117000,35196000
6/4/2020,88322000,88832000,88322000,88390000,43112000
6/5/2020,8834000,88659000,8785000,88622000,49961000
6/8/2020,8887000,90565000,8887000,89992000,57202000
6/9/2020,90226000,90489000,89887000,89943000,50173000
6/10/2020,89878000,90269000,8903000,90000000,54287000
6/11/2020,90048000,9037000,86737000,86737000,70746000
6/12/2020,84185000,86352000,84144000,86352000,62077000
6/15/2020,86752000,86816000,83247000,83247000,70824000
6/16/2020,84886000,8587000,84467000,85613000,41245000
6/17/2020,86105000,86105000,85227000,85444000,35484000
6/18/2020,85092000,85803000,84749000,85527000,28031000
6/19/2020,85777000,86856000,85777000,86856000,44009000
6/22/2020,87156000,87294000,86737000,87128000,35037000
6/23/2020,87112000,8732000,86402000,86820000,45536000
6/24/2020,8682000,87313000,85758000,85971000,37092000
6/25/2020,85109000,85623000,84965000,85459000,31230000
6/26/2020,85907000,86259000,85066000,85198000,30039000
6/29/2020,84626000,84653000,826000,82936000,38964000
6/30/2020,83672000,84031000,82192000,82511000,35839000
7/1/2020,82767000,84426000,82638000,84349000,30355000
7/2/2020,84566000,84566000,83848000,84238000,22380000
7/3/2020,84526000,84816000,84325000,84761000,20300000
7/6/2020,85147000,86185000,85004000,86116000,21509000
7/7/2020,86546000,87063000,86342000,86342000,33090000
7/8/2020,86175000,86558000,85998000,86450000,23754000
7/9/2020,86766000,87836000,86745000,87646000,30608000
7/10/2020,8737000,87853000,86759000,87121000,29111000
7/13/2020,87485000,87683000,86699000,86872000,24607000
7/14/2020,86501000,86811000,86028000,86811000,23914000
7/15/2020,8728000,87669000,86991000,86991000,25829000
7/16/2020,87181000,87683000,86925000,87683000,24347000
7/17/2020,87348000,87507000,87189000,87202000,27068000
7/20/2020,87066000,87164000,8614000,86140000,28508000
7/21/2020,86394000,8647000,85694000,86169000,24541000
7/22/2020,8628000,864000,85497000,85508000,27860000
7/23/2020,85492000,85722000,85197000,85675000,24050000
7/24/2020,85423000,85457000,81665000,82916000,50510000
7/27/2020,79414000,80874000,78064000,78517000,42271000
7/28/2020,78672000,8144000,78667000,81336000,32849000
7/29/2020,80039000,80039000,77982000,79084000,36209000
7/30/2020,79622000,80297000,79488000,80113000,18895000
7/31/2020,78778000,80355000,78698000,79839000,24963000
8/3/2020,79686000,81484000,79647000,81465000,29814000
8/4/2020,82286000,82757000,8202000,82757000,27745000
8/5/2020,82754000,83952000,82074000,83780000,30664000
8/6/2020,83801000,84416000,83356000,84004000,25702000
8/7/2020,84065000,84433000,83684000,84146000,25989000
8/10/2020,84511000,84952000,8432000,84320000,30930000
8/11/2020,84761000,84761000,84035000,84308000,24900000
8/12/2020,84419000,84854000,84288000,84692000,27249000
8/13/2020,84996000,85519000,84986000,85505000,25625000
8/14/2020,85429000,86032000,84838000,85074000,30471000
8/17/2020,84808000,85205000,84162000,85015000,23751000
8/18/2020,85015000,85106000,845000,84643000,22751000
8/19/2020,84719000,85315000,84622000,85121000,24015000
8/20/2020,85121000,85699000,84744000,84821000,28569000
8/21/2020,84999000,85645000,84969000,85478000,28682000
8/24/2020,86035000,86868000,86035000,86868000,38152000
8/25/2020,87092000,87757000,87092000,87412000,39907000
8/26/2020,87362000,87697000,87178000,87347000,35238000
8/27/2020,87238000,87571000,87193000,87471000,32572000
8/28/2020,87879000,88586000,8777000,87898000,39832000
8/31/2020,88213000,88844000,87926000,88165000,35265000
9/1/2020,8824000,89251000,88079000,89173000,31700000
9/3/2020,89825000,90432000,89626000,90397000,37049000
9/4/2020,89602000,90311000,89386000,90154000,34644000
9/7/2020,90385000,9058000,88825000,88825000,43406000
9/8/2020,89161000,89458000,88488000,89014000,29402000
9/9/2020,88368000,8924000,88157000,88932000,31844000
9/10/2020,89529000,89678000,88882000,88882000,38724000
9/11/2020,88882000,89098000,88467000,88897000,30991000
9/14/2020,89189000,89531000,89189000,89457000,36443000
9/15/2020,89661000,89874000,89466000,89626000,38180000
9/16/2020,89743000,89758000,89463000,89747000,29043000
9/17/2020,89747000,89941000,89093000,89404000,39546000
9/18/2020,89608000,90211000,89582000,90095000,36184000
9/21/2020,9045000,90978000,9045000,90794000,40344000
9/22/2020,9059000,90969000,90247000,90619000,40141000
9/23/2020,90897000,91352000,90897000,91250000,39251000
9/24/2020,91053000,91451000,90732000,90858000,39846000
9/25/2020,91078000,9113000,90556000,90827000,36123000
9/28/2020,9112000,9136000,91004000,91250000,42024000
9/29/2020,91663000,91749000,90398000,90398000,46536000
9/30/2020,90434000,907000,90044000,90521000,34069000
10/1/2020,91013000,91409000,90913000,91409000,35245000
10/2/2020,91409000,91667000,89772000,90991000,52716000
10/5/2020,91377000,91555000,91096000,91468000,45610000
10/6/2020,91811000,91893000,91277000,91567000,49613000
10/7/2020,91362000,92357000,91269000,91972000,52396000
10/8/2020,92208000,92208000,91389000,91884000,47030000
10/9/2020,91948000,924000,9177000,92400000,38813000
10/12/2020,93078000,93313000,92328000,92583000,45723000
10/13/2020,92676000,93096000,92378000,92986000,35902000
10/14/2020,93189000,94018000,93189000,94018000,47492000
10/15/2020,94528000,94593000,9387000,94276000,47051000
10/16/2020,94403000,94623000,93598000,94330000,44333000
10/19/2020,94501000,94629000,94192000,94369000,38947000
10/20/2020,941000,94454000,93732000,94442000,44433000
10/21/2020,94716000,9482000,939000,93903000,41265000
10/22/2020,93806000,9499000,93378000,94990000,36512000
10/23/2020,95345000,96126000,95314000,96126000,45249000
10/26/2020,96752000,97015000,9508000,95080000,42825000
10/27/2020,9508000,95472000,94628000,94647000,45585000
10/28/2020,94282000,94691000,92105000,92105000,45606000
10/29/2020,91649000,92584000,91433000,91908000,43613000
10/30/2020,92541000,92632000,9112000,92547000,31275000
11/2/2020,92609000,93368000,92414000,93368000,29760000
11/3/2020,93673000,93757000,93218000,93541000,31870000
11/4/2020,93541000,94356000,93386000,93976000,35087000
11/5/2020,94032000,94551000,93775000,93775000,30433000
11/6/2020,93973000,9412000,93463000,93829000,26823000
11/9/2020,94215000,95199000,94215000,95199000,39320000
11/10/2020,96268000,96347000,9519000,95190000,45675000
11/11/2020,95446000,95665000,94761000,95222000,37651000
11/12/2020,95397000,95928000,95362000,95928000,34391000
11/13/2020,95956000,96629000,95913000,96629000,45783000
11/16/2020,97011000,97298000,9505000,95079000,51893000
11/17/2020,95552000,9689000,95322000,96890000,40096000
11/18/2020,96948000,9743000,96632000,97353000,47868000
11/19/2020,97532000,98326000,97433000,98326000,50012000
11/20/2020,98471000,990000,98072000,99000000,50105000
11/23/2020,99187000,9959000,98538000,99419000,48969000
11/24/2020,99655000,99799000,98492000,99576000,55007000
11/25/2020,100039000,100231000,9968000,99994000,47574000
11/26/2020,99924000,100597000,99491000,100597000,49356000
11/27/2020,100668000,101022000,1004000,101022000,44644000
11/30/2020,101182000,10125000,100261000,100308000,53293000
12/1/2020,98871000,100887000,98871000,100887000,58331000
12/2/2020,100877000,101586000,100791000,101432000,68453000
12/3/2020,101673000,102035000,101406000,101980000,51891000
12/4/2020,10198000,102517000,101867000,102149000,55359000
12/7/2020,102434000,103041000,102214000,102998000,52034000
12/8/2020,102998000,103258000,102563000,102926000,52767000
12/9/2020,102926000,103955000,102926000,103913000,58605000
12/10/2020,104165000,10441000,103091000,103091000,62645000
12/11/2020,103319000,104596000,103006000,104596000,46377000
12/14/2020,104897000,106409000,104897000,106409000,58359000
12/15/2020,106202000,106745000,105201000,105527000,67518000
12/16/2020,105834000,106699000,105721000,106699000,59157000
12/17/2020,106585000,106585000,105142000,105177000,66789000
12/18/2020,105575000,106856000,105575000,106746000,62364000
12/21/2020,107162000,10816000,107086000,108108000,71366000
12/22/2020,108185000,108423000,107706000,108345000,75611000
12/23/2020,108789000,109409000,107792000,107890000,81317000
12/24/2020,108383000,108476000,104689000,106752000,75732000
12/25/2020,106883000,108442000,106183000,108442000,65281000
12/28/2020,109437000,109611000,10839000,109133000,72388000
12/29/2020,109049000,110279000,108793000,109949000,67882000
12/30/2020,109978000,110883000,109491000,109754000,67698000
12/31/2020,109825000,110533000,109627000,110387000,52782000
1/4/2021,111377000,112643000,111359000,112047000,76404000
1/5/2021,111696000,113445000,111649000,113255000,76343000
1/6/2021,113912000,115285000,11337000,114321000,79045000
1/7/2021,114726000,115649000,114344000,115649000,76374000
1/8/2021,11641000,117633000,116048000,116769000,80831000
1/11/2021,117647000,118645000,1175000,118489000,84585000
1/12/2021,119038000,119228000,117924000,119228000,71994000
1/13/2021,119732000,120082000,118318000,118605000,81929000
1/14/2021,118948000,11905000,117884000,118740000,77934000
1/15/2021,118884000,119774000,118884000,119420000,78311000
1/18/2021,119879000,120085000,119033000,119194000,74742000
1/19/2021,118991000,118991000,111717000,113100000,98619000
1/20/2021,11365000,114248000,109805000,113468000,83930000
1/21/2021,114686000,116421000,113266000,116421000,72192000
1/22/2021,116677000,117572000,116143000,116678000,75832000
1/25/2021,11642000,117218000,11628000,116605000,70724000
1/26/2021,116497000,116497000,112103000,113612000,78227000
1/27/2021,112241000,113299000,108886000,109717000,78570000
1/28/2021,104171000,105216000,102277000,102394000,76787000
1/29/2021,99833000,107611000,99833000,105661000,79739000
2/1/2021,105661000,107452000,103551000,103551000,63433000
2/2/2021,103695000,107553000,102936000,107553000,60262000
2/3/2021,108487000,111324000,108295000,111129000,70318000
2/4/2021,111297000,111788000,109885000,111219000,52341000
2/5/2021,111479000,112691000,111219000,112691000,52987000
2/8/2021,112706000,112706000,10751000,108318000,69660000
2/9/2021,109088000,111493000,107898000,111493000,51981000
2/17/2021,112746000,115578000,112746000,115578000,56803000
2/18/2021,11571000,117438000,114866000,117438000,61482000
2/19/2021,116065000,117818000,11576000,117350000,57828000
2/22/2021,117357000,118267000,116912000,117504000,63004000
2/23/2021,117457000,118432000,116832000,117764000,59827000
2/24/2021,118432000,118558000,115436000,116201000,60300000
2/25/2021,116997000,116997000,115574000,116543000,51043000
2/26/2021,114888000,116928000,114888000,116847000,55446000
3/1/2021,117693000,118682000,117445000,118617000,64338000
3/2/2021,119616000,119616000,118199000,118661000,57701000
3/3/2021,118473000,118918000,118025000,118695000,63167000
3/4/2021,119178000,11919000,115948000,116852000,67345000
3/5/2021,116419000,116956000,11556000,116869000,59484000
3/8/2021,118033000,118125000,116402000,116827000,65270000
3/9/2021,116096000,116642000,115094000,116197000,64143000
3/10/2021,116386000,117059000,115489000,117008000,72392000
3/11/2021,117008000,118373000,117008000,118173000,62910000
3/12/2021,118521000,118652000,117814000,118156000,62471000
3/15/2021,118389000,118606000,11788000,118456000,67696000
3/16/2021,118491000,118491000,117176000,117990000,68385000
3/17/2021,117864000,118609000,117626000,118609000,70109000
3/18/2021,11966000,120094000,119194000,120094000,62864000
3/19/2021,119547000,119967000,119196000,119405000,68090000
3/22/2021,120005000,120021000,118931000,119443000,70087000
3/23/2021,119028000,119147000,11771000,118345000,68372000
3/24/2021,116942000,11742000,115422000,116181000,75048000
3/25/2021,116441000,117076000,115444000,116310000,69073000
3/26/2021,116271000,116576000,11379000,116221000,67046000
3/29/2021,116965000,117577000,116578000,117568000,66095000
3/30/2021,117964000,118729000,117285000,118636000,78073000
3/31/2021,118636000,119645000,118636000,119144000,70308000
4/1/2021,119459000,121726000,119283000,121610000,67284000
4/2/2021,122576000,122829000,122107000,122445000,66189000
4/5/2021,124528000,124528000,122818000,123605000,69304000
4/6/2021,123337000,124463000,123114000,123996000,69406000
4/7/2021,123739000,124238000,123252000,124238000,72782000
4/8/2021,124238000,12464000,123226000,123489000,66451000
4/9/2021,123151000,123498000,12276000,123166000,73282000
4/12/2021,123679000,125245000,123235000,125245000,89031000
4/13/2021,126244000,126802000,124766000,124833000,103000000
4/14/2021,12409000,125587000,123301000,125587000,86196000
4/15/2021,126225000,126587000,124725000,124725000,80649000
4/16/2021,124506000,125461000,122714000,123871000,98688000
4/19/2021,124358000,126058000,123377000,126058000,81713000
4/20/2021,126774000,128632000,126128000,126828000,84360000
4/22/2021,126431000,127198000,122782000,122782000,77037000
4/23/2021,122718000,124853000,121615000,124853000,71652000
4/26/2021,125125000,125125000,121414000,121577000,74495000
4/27/2021,121384000,122096000,120414000,121975000,61817000
4/28/2021,122026000,123091000,121749000,122955000,61270000
4/29/2021,123491000,123939000,123125000,123939000,64716000
5/4/2021,122208000,12428000,121256000,124220000,79849000
5/5/2021,124469000,126593000,124469000,125643000,74443000
5/6/2021,125542000,126149000,124664000,125057000,73050000
5/7/2021,124548000,12505000,123192000,124181000,78304000
5/10/2021,123996000,125958000,123685000,125958000,77306000
5/11/2021,126511000,127255000,125604000,125604000,77009000
5/12/2021,125197000,126909000,124918000,126909000,70067000
5/13/2021,126298000,127349000,126199000,126199000,71152000
5/14/2021,126643000,127145000,125997000,126636000,73099000
5/17/2021,127255000,127783000,12585000,125870000,75829000
5/18/2021,125957000,126222000,124902000,125268000,69248000
5/19/2021,125478000,126271000,125058000,126249000,69435000
5/20/2021,126462000,127822000,125578000,127822000,74521000
5/21/2021,127284000,128903000,126846000,128393000,69893000
5/24/2021,12875000,129983000,128736000,129798000,71551000
5/25/2021,129919000,130858000,129723000,130858000,67906000
5/26/2021,130804000,13173000,130468000,131670000,71307000
5/27/2021,131842000,131967000,129999000,130357000,73300000
5/28/2021,130779000,132309000,130006000,132046000,76885000
5/31/2021,132665000,132805000,130756000,132805000,73718000
6/1/2021,132947000,134634000,132884000,133778000,62942000
6/2/2021,133778000,134498000,133082000,134078000,80524000
6/3/2021,134521000,1366000,134521000,136428000,89888000
6/4/2021,136706000,137405000,136042000,137405000,94333000
6/7/2021,137459000,137574000,134721000,135878000,87669000
6/8/2021,135536000,136448000,131811000,131988000,92451000
6/9/2021,132352000,133914000,131208000,133290000,82229000
6/10/2021,13329000,133671000,131749000,132358000,72349000
6/11/2021,132679000,135247000,132208000,135174000,73126000
6/14/2021,135273000,136853000,135273000,136172000,77573000
6/15/2021,136158000,137272000,135659000,136736000,73094000
6/16/2021,136385000,137014000,135073000,135652000,76963000
6/17/2021,134106000,136455000,133749000,135992000,76873000
6/18/2021,136619000,137777000,136352000,137777000,80947000
6/21/2021,137359000,138174000,136785000,137263000,76818000
6/22/2021,138084000,138598000,1375000,137997000,74695000
6/23/2021,138315000,138833000,137206000,137687000,71077000
6/24/2021,137687000,138471000,137299000,137972000,59175000
6/25/2021,138211000,139012000,13728000,139012000,59811000
6/28/2021,139796000,140602000,139056000,140581000,69951000
6/29/2021,140834000,141634000,140687000,141004000,64739000
6/30/2021,141083000,141961000,140818000,140855000,59529000
7/1/2021,141215000,141727000,140218000,141708000,75356000
7/2/2021,142289000,142428000,141582000,142027000,70683000
7/5/2021,142027000,142152000,139412000,141113000,77445000
7/6/2021,141113000,141899000,135479000,135479000,77351000
7/7/2021,135479000,138855000,133458000,138855000,73380000
7/8/2021,138855000,138855000,136392000,137468000,52883000
7/9/2021,137468000,137468000,13359000,134714000,71399000
7/12/2021,134714000,134714000,127006000,129630000,91274000
7/13/2021,12963000,130773000,12783000,129754000,50018000
7/14/2021,129754000,130537000,126468000,127991000,54797000
7/15/2021,127991000,129918000,127077000,129392000,41914000
7/16/2021,129392000,130437000,129392000,129931000,41512000
7/19/2021,129931000,129931000,123779000,124351000,73102000
7/20/2021,124351000,127329000,122552000,127329000,56860000
7/21/2021,127329000,128433000,126671000,127079000,45195000
7/22/2021,127079000,129416000,126654000,129367000,53641000
7/23/2021,129367000,129563000,126883000,126883000,58225000
7/26/2021,126883000,127733000,125457000,127271000,50855000
7/27/2021,127271000,128835000,127271000,127693000,56675000
7/28/2021,127693000,128117000,127178000,127707000,40689000
7/29/2021,127707000,12936000,127707000,129360000,49106000
7/30/2021,12936000,131197000,12936000,131005000,64444000
8/2/2021,131005000,132235000,130449000,131422000,61453000
8/3/2021,131422000,133244000,131422000,133244000,64701000
8/4/2021,133244000,134076000,13284000,133474000,66180000
8/5/2021,133474000,134662000,13268000,134555000,63547000
8/6/2021,134555000,135185000,134145000,134145000,73616000
8/9/2021,134145000,136112000,133469000,135986000,68843000
8/10/2021,135986000,137035000,135812000,136243000,71654000
8/11/2021,136243000,137403000,135779000,135779000,80677000
8/12/2021,135779000,136501000,135305000,135305000,74156000
8/13/2021,135305000,135741000,133674000,135705000,74415000
8/16/2021,135705000,137233000,135705000,137096000,82771000
8/17/2021,137096000,13797000,135911000,136309000,76861000
8/18/2021,136309000,13705000,135583000,136094000,68978000
8/19/2021,136094000,137485000,135294000,137485000,72817000
8/20/2021,137485000,137485000,131752000,132943000,121000000
8/23/2021,132943000,132943000,129886000,129886000,79507000
8/24/2021,129886000,130756000,128916000,129874000,71427000
8/25/2021,129874000,131016000,12917000,130955000,52287000
8/26/2021,130955000,131626000,129577000,130112000,52429000
8/27/2021,130112000,13132000,128516000,131320000,68506000
8/30/2021,13132000,132962000,13132000,132814000,67654000
8/31/2021,132814000,133614000,132569000,133147000,73383000
9/1/2021,133147000,133802000,132813000,133465000,71996000
9/6/2021,133465000,134836000,133465000,134639000,94441000
9/7/2021,134639000,135366000,134032000,134190000,86938000
9/8/2021,13419000,134449000,132835000,133361000,62608000
9/9/2021,133361000,134559000,133267000,134398000,64257000
9/10/2021,134398000,135043000,134398000,134531000,59873000
9/13/2021,134531000,135069000,13405000,134143000,77547000
9/14/2021,134143000,134913000,133684000,133970000,73045000
9/15/2021,13397000,13477000,133497000,134583000,69209000
9/16/2021,134583000,135312000,134123000,134587000,59977000
9/17/2021,134587000,135645000,134587000,135264000,85278000
9/20/2021,135264000,136592000,134918000,135048000,89546000
9/21/2021,135048000,135048000,132482000,133984000,85968000
9/22/2021,133984000,135071000,133663000,135068000,77965000
9/23/2021,135068000,136109000,135043000,135276000,99761000
9/24/2021,135276000,135697000,134807000,135117000,67310000
9/27/2021,135117000,135438000,132499000,132499000,77844000
9/28/2021,132499000,134181000,131641000,133931000,62351000
9/29/2021,133931000,13409000,132817000,133921000,59850000
9/30/2021,133921000,134889000,133921000,134206000,43829000
10/1/2021,134206000,134406000,133297000,133489000,73817000
10/4/2021,133489000,134749000,133353000,133954000,73608000
10/5/2021,133954000,135463000,133954000,135463000,63627000
10/6/2021,135463000,136282000,135463000,136282000,63700000
10/7/2021,136282000,136764000,136057000,136599000,69303000
10/8/2021,136599000,137318000,136593000,137273000,63286000
10/11/2021,137273000,139464000,137273000,139409000,76435000
10/12/2021,139409000,140078000,138943000,139480000,74281000
10/13/2021,13948000,140067000,138961000,139191000,64535000
10/14/2021,139191000,139867000,138889000,139185000,72551000
10/15/2021,139185000,139903000,1388000,139270000,78456000
10/18/2021,13927000,140263000,139088000,139553000,79592000
10/19/2021,139553000,139966000,138895000,139533000,63944000
10/20/2021,139533000,140176000,137615000,139380000,84589000
10/21/2021,13938000,139845000,138477000,138477000,70907000
10/22/2021,138477000,13937000,138477000,138924000,79813000
10/25/2021,138924000,139572000,13854000,138540000,89926000
10/26/2021,13854000,139303000,137756000,139163000,74795000
10/27/2021,139163000,142302000,139163000,142302000,93622000
10/28/2021,142302000,144064000,142042000,143801000,86543000
10/29/2021,143801000,144762000,143219000,144427000,98201000
11/1/2021,144427000,145181000,143557000,143897000,113000000
11/2/2021,143897000,145246000,143883000,145246000,101000000
11/3/2021,145246000,146363000,144067000,144430000,151000000
11/4/2021,14443000,145198000,143584000,144834000,92953000
11/5/2021,144834000,145993000,144451000,145651000,87407000
11/8/2021,145651000,147049000,145651000,146757000,108000000
11/9/2021,146757000,14742000,145757000,146150000,103000000
11/10/2021,14615000,147019000,145798000,146502000,98554000
11/11/2021,146502000,147289000,144918000,146235000,127000000
11/12/2021,146235000,147498000,145322000,147337000,95563000
11/15/2021,147337000,148196000,146601000,147657000,117000000
11/16/2021,147657000,147697000,145908000,146645000,122000000
11/17/2021,146645000,147704000,146478000,147585000,86080000
11/18/2021,147585000,148287000,146983000,146983000,109000000
11/19/2021,146983000,148153000,143469000,145235000,152000000
11/22/2021,145235000,146646000,144285000,144725000,127000000
11/23/2021,144725000,146363000,143841000,146363000,88007000
11/24/2021,146363000,149105000,146363000,148887000,112000000
11/25/2021,148887000,150536000,148887000,150081000,101000000
11/26/2021,150081000,151168000,148883000,149303000,106000000
11/29/2021,149303000,149303000,146483000,148484000,101000000
11/30/2021,148484000,150309000,147157000,147844000,108000000
12/1/2021,147844000,148768000,14713000,148519000,87673000
12/2/2021,148519000,149384000,148205000,148205000,76396000
12/3/2021,148205000,14912000,144332000,144332000,110000000
12/6/2021,144332000,145255000,140087000,141358000,104000000
12/7/2021,141358000,144677000,141358000,144677000,75591000
12/8/2021,144677000,146028000,144677000,145287000,77103000
12/9/2021,145287000,146798000,144688000,146798000,66546000
12/10/2021,146798000,147585000,146178000,146354000,79829000
12/13/2021,146354000,14817000,146354000,147621000,86558000
12/14/2021,147621000,148514000,146921000,147602000,96411000
12/15/2021,147602000,148167000,146821000,147550000,90608000
12/16/2021,14755000,148232000,146895000,147661000,92754000
12/17/2021,147661000,148773000,147661000,147979000,111000000
12/20/2021,147979000,148385000,146888000,147733000,96335000
12/21/2021,147733000,148609000,147243000,147874000,90284000
12/22/2021,147874000,148924000,147184000,147767000,107000000
12/23/2021,147767000,148121000,144714000,145696000,136000000
12/24/2021,145696000,14788000,145632000,147703000,88948000
12/27/2021,147703000,149012000,146991000,148888000,75211000
12/28/2021,148888000,149977000,148397000,149439000,100000000
12/29/2021,149439000,149891000,148582000,148582000,84388000
12/30/2021,149096000,149338000,148482000,148597000,74786000
12/31/2021,148597000,149907000,148597000,149828000,87573000
1/4/2022,150855000,152669000,150719000,152558000,89130000
1/5/2022,152558000,153582000,15225000,152250000,106000000
1/6/2022,15225000,153624000,151818000,152857000,113000000
1/7/2022,15341000,153452000,152496000,152848000,103000000
1/10/2022,152848000,153645000,150371000,150371000,138000000
1/11/2022,150371000,151205000,14884000,149231000,125000000
1/12/2022,148911000,151051000,146449000,151051000,113000000
1/13/2022,151051000,15226000,149513000,149605000,99582000
1/14/2022,149605000,150325000,147668000,149602000,78561000
1/17/2022,149602000,150386000,145284000,145284000,98710000
1/18/2022,145284000,145284000,142465000,143894000,73929000
1/19/2022,143894000,144911000,143446000,144279000,63763000
1/20/2022,144279000,146908000,143258000,146530000,78576000
1/21/2022,14653000,147723000,146306000,147289000,81135000
1/24/2022,147289000,147289000,143218000,143971000,82813000
